2,2.87768243640107
3,2.861188244226635
4,2.9250895234604593
10,2.87768243640107
13,2.867270662932402
15,2.8507593361128647
16,2.880052041071703
18,2.868298979110595
20,2.870668583781228
22,2.927459128131092
34,2.9183893758378123
53,2.868298979110595
64,2.880052041071703
65,2.868298979110595
67,2.87768243640107
73,2.87768243640107
78,2.87768243640107
80,2.863557848897268
91,2.8507593361128647
96,2.9183893758378123
99,2.87768243640107
105,2.8507593361128647
111,2.87768243640107
113,2.927459128131092
120,2.87768243640107
122,2.868298979110595
134,2.868298979110595
141,2.868298979110595
149,2.868298979110595
157,2.861188244226635
165,2.8483897314422317
179,2.861188244226635
181,2.870668583781228
200,2.87768243640107
202,2.880052041071703
206,2.868298979110595
209,2.864901058261769
211,2.8579759107045932
220,2.87768243640107
224,2.880052041071703
235,2.87768243640107
249,2.868298979110595
252,2.880052041071703
263,2.880052041071703
266,2.870668583781228
270,3.2521242284443383
271,2.87768243640107
280,2.8483897314422317
284,2.8507593361128647
291,2.868298979110595
294,2.8986067485646623
296,2.868298979110595
316,2.870668583781228
319,2.8507593361128647
320,2.8579759107045932
323,2.880052041071703
328,3.337618611436595
331,2.895208827715836
337,2.880052041071703
342,2.927459128131092
344,2.8483897314422317
348,2.870668583781228
356,2.87768243640107
361,2.8483897314422317
362,2.868298979110595
364,2.9183893758378123
368,2.87768243640107
373,2.87768243640107
378,2.870668583781228
384,2.880052041071703
385,2.867270662932402
387,2.870668583781228
397,2.87768243640107
398,2.870668583781228
403,2.864901058261769
410,2.870668583781228
425,2.870668583781228
426,2.87768243640107
428,2.867270662932402
452,2.880052041071703
454,2.8986067485646623
457,2.87768243640107
460,2.868298979110595
461,2.87768243640107
467,2.87768243640107
483,2.927459128131092
486,2.927459128131092
489,2.867270662932402
490,2.8483897314422317
494,2.880052041071703
504,2.868298979110595
505,2.9183893758378123
509,2.8483897314422317
524,2.87768243640107
538,2.868298979110595
561,2.87768243640107
567,2.87768243640107
568,2.870668583781228
575,2.878697500896299
578,2.867359367995068
585,2.8483897314422317
587,2.867270662932402
592,2.880052041071703
593,2.87768243640107
594,2.927459128131092
598,3.269319741425188
599,2.9250895234604593
603,2.87768243640107
605,2.868298979110595
615,2.870668583781228
616,3.2701467574746825
622,2.868298979110595
623,2.87768243640107
626,2.870668583781228
629,2.880052041071703
636,2.927459128131092
641,2.9183893758378123
658,2.9183893758378123
659,2.864901058261769
660,2.9250895234604593
665,2.870668583781228
672,2.868298979110595
676,2.864901058261769
679,2.864901058261769
683,2.8507593361128647
688,3.2677771528040496
690,2.863557848897268
692,2.864901058261769
699,2.880052041071703
711,2.880052041071703
715,2.878697500896299
716,2.927459128131092
723,2.880052041071703
727,2.868298979110595
728,2.868298979110595
731,2.8483897314422317
742,2.861188244226635
751,2.8483897314422317
752,2.87768243640107
770,2.870668583781228
771,3.269319741425188
774,2.868298979110595
778,2.870668583781228
779,2.868298979110595
780,2.870668583781228
783,2.880052041071703
784,3.2670652691183255
788,2.868298979110595
789,2.8507593361128647
793,2.87768243640107
800,3.2701467574746825
806,2.863557848897268
809,2.870668583781228
834,2.864901058261769
839,2.87768243640107
840,2.87768243640107
843,2.8483897314422317
850,2.870668583781228
855,2.9250895234604593
863,2.880052041071703
864,2.868298979110595
865,2.867270662932402
866,2.868298979110595
870,2.863557848897268
875,2.8483897314422317
882,2.927459128131092
884,3.2669501367545553
887,2.87768243640107
889,2.9183893758378123
894,2.868298979110595
903,3.269319741425188
912,3.3408057058466456
916,2.927459128131092
921,3.463507947072996
925,2.863557848897268
926,2.868298979110595
941,3.2670652691183255
943,3.3408057058466456
944,2.927459128131092
952,2.870668583781228
959,2.87768243640107
976,2.8507593361128647
997,2.867270662932402
998,2.864901058261769
1008,2.87768243640107
1009,2.9147664550544574
1011,2.87768243640107
1014,2.87768243640107
1016,2.87768243640107
1021,3.4524601882226147
1023,2.87768243640107
1029,2.8507593361128647
1030,2.868298979110595
1031,2.9183893758378123
1036,3.4524601882226147
1039,2.87768243640107
1047,2.868298979110595
1050,2.861188244226635
1052,2.8507593361128647
1058,3.2622090065412284
1067,2.8507593361128647
1080,3.2669501367545553
1083,2.87768243640107
1085,2.868298979110595
1086,2.87768243640107
1089,2.868298979110595
1093,3.275298353383363
1108,2.927459128131092
1110,2.8507593361128647
1117,3.2497546237737054
1120,2.87768243640107
1123,2.8507593361128647
1128,3.275298353383363
1129,3.2694348737889585
1132,3.2622090065412284
1137,2.868298979110595
1139,2.868298979110595
1140,2.868298979110595
1141,2.9183893758378123
1152,2.87768243640107
1160,3.269319741425188
1178,3.2677771528040496
1180,3.269319741425188
1184,2.9183893758378123
1189,3.2677771528040496
1197,2.927459128131092
